,y,pi,i,ibar,rn,r
5289,5.208698514438975e-05,5.208698514438976e-07,6.496133140198841e-07,-6.525613145898598e-07,5.273659845840964e-05,6.496133140198841e-07
5290,5.980682474704408e-05,5.980682474704409e-07,1.48246674676707e-06,-1.2703871909032296e-08,6.128929149381115e-05,1.48246674676707e-06
5291,-4.804541529837758e-06,-4.8045415298377574e-08,-2.5180338668678607e-06,-2.3979203286219166e-06,-7.3225753967056175e-06,-2.5180338668678607e-06
5292,-1.4765841305648597e-05,-1.4765841305648598e-07,7.16971133916584e-08,4.4084314603287335e-07,-1.4694144192256939e-05,7.16971133916584e-08
5293,-0.00016663851743793206,-1.6663851743793205e-06,-3.477102527211681e-06,6.888604087366205e-07,-0.0001701156199651437,-3.477102527211681e-06
5294,8.53013697679178e-05,8.530136976791782e-07,2.6486597417214486e-06,5.161254975235034e-07,8.795002950963925e-05,2.6486597417214486e-06
5295,-6.49099240504451e-05,-6.490992405044511e-07,-1.207639553128917e-06,4.151085481322105e-07,-6.611756360357401e-05,-1.207639553128917e-06
5296,8.227398212385207e-05,8.227398212385208e-07,1.097329696067974e-06,-9.59519857028328e-07,8.337131181992004e-05,1.097329696067974e-06
5297,9.215147386397136e-05,9.215147386397138e-07,1.8908206338836254e-06,-4.129662127156589e-07,9.404229449785498e-05,1.8908206338836254e-06
5298,-5.94064231767446e-05,-5.940642317674462e-07,-5.382426568890614e-08,1.4313363137297088e-06,-5.94602474424335e-05,-5.382426568890614e-08
5299,0.00011610913148227629,1.161091314822763e-06,3.313348433195141e-06,4.106201461382339e-07,0.00011942247991547141,3.313348433195141e-06
5300,-2.2498240241507427e-05,-2.2498240241507428e-07,-9.325121682057988e-07,-3.70056162168113e-07,-2.3430752409713223e-05,-9.325121682057988e-07
5301,-6.698383746114431e-05,-6.698383746114431e-07,-2.8001586620831076e-06,-1.1255627255545e-06,-6.978399612322741e-05,-2.8001586620831076e-06
5302,1.1388526222913194e-05,1.1388526222913196e-07,-5.83110250328163e-07,-8.678234059009928e-07,1.080541597258503e-05,-5.83110250328163e-07
5303,-0.0001317884814646693,-1.3178848146466932e-06,-3.933364936740682e-06,-6.38652900123949e-07,-0.00013572184640140998,-3.933364936740682e-06
5304,0.00012906135890147676,1.2906135890147678e-06,2.6784709086022834e-06,-5.48063063934636e-07,0.00013173982981007904,2.6784709086022834e-06
5305,-0.0001090675477014626,-1.090675477014626e-06,-1.351502521584492e-06,1.3751861709520729e-06,-0.00011041905022304708,-1.351502521584492e-06
5306,8.692147082842432e-07,8.692147082842433e-09,-1.692493320146103e-07,-1.9097969972171636e-07,6.999653762696328e-07,-1.692493320146103e-07
5307,-7.752348258010878e-05,-7.752348258010878e-07,-1.2238796444472763e-06,7.142074200554433e-07,-7.874736222455604e-05,-1.2238796444472763e-06
5308,9.26517500871837e-05,9.26517500871837e-07,1.934017492373494e-06,-3.822762598060988e-07,9.458576757955718e-05,1.934017492373494e-06
5309,-0.00011442045479632346,-1.1442045479632347e-06,-4.953925229258677e-06,-2.09341385935059e-06,-0.00011937438002558213,-4.953925229258677e-06
5310,-2.603332367244398e-06,-2.6033323672443985e-08,2.4412712015401993e-06,2.506354510721309e-06,-1.6206116570419919e-07,2.4412712015401993e-06
5311,5.715467465217313e-05,5.715467465217313e-07,1.27427897790306e-07,-1.3014389685140224e-06,5.728210254996343e-05,1.27427897790306e-07
5312,0.000165109262938765,1.6510926293876503e-06,4.324271004477033e-06,1.9653943100790789e-07,0.00016943353394324203,4.324271004477033e-06
5313,0.0001365665244381527,1.3656652443815272e-06,2.388271307035581e-06,-1.025891803918237e-06,0.00013895479574518827,2.388271307035581e-06
5314,1.8526652140614248e-05,1.852665214061425e-07,9.56798293153422e-08,-3.67486474200014e-07,1.862233196992959e-05,9.56798293153422e-08
5315,8.801626826906341e-05,8.801626826906341e-07,1.2849009821288923e-06,-9.155057245976928e-07,8.930116925119229e-05,1.2849009821288923e-06
5316,3.897958907519819e-05,3.8979589075198196e-07,4.465167420948097e-07,-5.27972984785145e-07,3.9426105817292996e-05,4.465167420948097e-07
5317,-6.562201256431935e-05,-6.562201256431935e-07,-1.909726675381173e-06,-2.69176361273189e-07,-6.753173923970051e-05,-1.909726675381173e-06
5318,-1.612939234872498e-05,-1.612939234872498e-07,-1.237384279833715e-06,-8.341494711155904e-07,-1.736677662855869e-05,-1.237384279833715e-06
5319,-0.00015289628454284238,-1.5289628454284239e-06,-2.264510938477063e-06,1.5578961750939967e-06,-0.00015516079548131943,-2.264510938477063e-06
5320,0.0001685518573065789,1.6855185730657892e-06,6.4008675471819165e-06,2.1870711145174433e-06,0.0001749527248537608,6.4008675471819165e-06
5321,0.00021015389515013092,2.1015389515013097e-06,4.711089206582954e-06,-5.427581721703192e-07,0.00021486498435671386,4.711089206582954e-06
5322,2.3367100566597864e-05,2.3367100566597867e-07,1.2263431967610345e-06,6.421656825960878e-07,2.4593443763358898e-05,1.2263431967610345e-06
5323,9.92707171621217e-07,9.927071716212174e-09,-2.4877614340272433e-06,-2.5125791133177735e-06,-1.495054262406026e-06,-2.4877614340272433e-06
5324,-3.529152734392912e-05,-3.5291527343929126e-07,-2.8936515337133834e-07,5.929230302268898e-07,-3.558089249730046e-05,-2.8936515337133834e-07
5325,-5.720410638773473e-05,-5.720410638773475e-07,-1.721954667040856e-06,-2.918520073474876e-07,-5.8926061054775586e-05,-1.721954667040856e-06
5326,2.072013974550195e-05,2.0720139745501952e-07,9.412739867773965e-07,4.232704931398476e-07,2.1661413732279344e-05,9.412739867773965e-07
5327,0.00015408798580561893,1.5408798580561893e-06,5.427006279597313e-06,1.5748066344568388e-06,0.00015951499208521623,5.427006279597313e-06
5328,-8.810500750731345e-05,-8.810500750731346e-07,4.4092646115410244e-07,2.6435516488369388e-06,-8.766408104615935e-05,4.4092646115410244e-07
5329,2.0128907497740865e-05,2.0128907497740866e-07,2.024588579280517e-06,1.5213658918369948e-06,2.215349607702138e-05,2.024588579280517e-06
5330,0.0001496321112028171,1.496321112028171e-06,4.702384024597279e-06,9.615812445268509e-07,0.00015433449522741436,4.702384024597279e-06
5331,-0.0001476082039286416,-1.4760820392864163e-06,-4.062507316283383e-06,-3.723022180673417e-07,-0.00015167071124492498,-4.062507316283383e-06
5332,-1.289979243621522e-05,-1.289979243621522e-07,-1.5498738730513424e-06,-1.227379062145962e-06,-1.444966630926656e-05,-1.5498738730513424e-06
5333,-8.173706996408415e-05,-8.173706996408415e-07,-2.129338159336344e-06,-8.591141023424034e-08,-8.386640812342048e-05,-2.129338159336344e-06
5334,-9.325398905271958e-05,-9.325398905271959e-07,-1.707550497334708e-06,6.237992289832816e-07,-9.496153955005428e-05,-1.707550497334708e-06
5335,0.0001379465144790455,1.3794651447904552e-06,2.6247182028788227e-06,-8.239446590973153e-07,0.00014057123268192433,2.6247182028788227e-06
5336,0.00014693115224078508,1.4693115224078507e-06,2.4880521716802926e-06,-1.185226634339334e-06,0.00014941920441246533,2.4880521716802926e-06
5337,-5.43262737071696e-05,-5.43262737071696e-07,-1.100521797186539e-06,2.576350454927011e-07,-5.5426795504356135e-05,-1.100521797186539e-06
5338,-0.00011461606510141356,-1.1461606510141355e-06,-2.8043701778676306e-06,6.103144966770865e-08,-0.00011742043527928118,-2.8043701778676306e-06
5339,-3.2491328928470674e-05,-3.2491328928470676e-07,-6.761079283288757e-07,1.361752948828911e-07,-3.3167436856799544e-05,-6.761079283288757e-07
5340,4.8266430523871356e-05,4.826643052387136e-07,1.9085971634325647e-06,7.019364003357806e-07,5.017502768730392e-05,1.9085971634325647e-06
5341,6.312659849098003e-06,6.312659849098003e-08,1.160027829086239e-06,1.0022113328587886e-06,7.4726876781842416e-06,1.160027829086239e-06
5342,3.543409200277844e-05,3.5434092002778446e-07,5.793763614657413e-08,-8.27914663922887e-07,3.5492029638925014e-05,5.793763614657413e-08
5343,7.279323972539271e-05,7.279323972539273e-07,2.3292854594236873e-06,5.094544662888691e-07,7.51225251848164e-05,2.3292854594236873e-06
5344,-7.810495909273178e-06,-7.810495909273177e-08,6.575381360885403e-07,8.528005338203697e-07,-7.152957773184636e-06,6.575381360885403e-07
5345,-1.0089206200109656e-05,-1.0089206200109658e-07,2.2410712291534928e-07,4.7633727791809066e-07,-9.865099077194307e-06,2.2410712291534928e-07
5346,-0.00011435661566024783,-1.1435661566024782e-06,-2.912787326019525e-06,-5.387193451332875e-08,-0.00011726940298626734,-2.912787326019525e-06
5347,0.00011755131243892766,1.1755131243892768e-06,4.40737336038505e-06,1.4685905494118572e-06,0.00012195868579931271,4.40737336038505e-06
5348,-9.340517372218662e-05,-9.340517372218663e-07,-3.153198537165951e-06,-8.180691941112852e-07,-9.655837225935257e-05,-3.153198537165951e-06
5349,-0.00016365636350525553,-1.6365636350525555e-06,-4.1609261870300405e-06,-6.951709939865215e-08,-0.00016781728969228555,-4.1609261870300405e-06
5350,-7.150459477098106e-06,-7.150459477098106e-08,-1.0298719514406565e-06,-8.511104645132039e-07,-8.18033142853876e-06,-1.0298719514406565e-06
5351,2.2925679906776894e-05,2.2925679906776897e-07,-7.293723804601399e-07,-1.3025143781295622e-06,2.2196307526316755e-05,-7.293723804601399e-07
5352,5.867459566262376e-06,5.8674595662623764e-08,-1.2403053765157395e-06,-1.3869918656722988e-06,4.627154189746636e-06,-1.2403053765157395e-06
5353,-0.00021500948051202847,-2.1500948051202847e-06,-5.526681682026325e-06,-1.514446692256135e-07,-0.00022053616219405475,-5.526681682026325e-06
5354,-2.340277870838677e-05,-2.3402778708386773e-07,-1.3780877391674312e-06,-7.930182714577618e-07,-2.47808664475542e-05,-1.3780877391674312e-06
5355,-7.27234633941965e-05,-7.27234633941965e-07,-1.102926436649235e-06,7.151601482056775e-07,-7.382638983084573e-05,-1.102926436649235e-06
5356,0.00010568502049168676,1.0568502049168674e-06,1.402093128659126e-06,-1.2400323836330428e-06,0.00010708711362034587,1.402093128659126e-06
5357,0.00018471954984927382,1.8471954984927384e-06,3.823877443832344e-06,-7.941113023995018e-07,0.00018854342729310614,3.823877443832344e-06
5358,-6.159459877400952e-05,-6.159459877400953e-07,-1.5396491808256351e-06,2.157885246030397e-10,-6.313424795483515e-05,-1.5396491808256351e-06
5359,-0.00014406417959431678,-1.4406417959431681e-06,-3.0591166797462404e-06,5.424878101116798e-07,-0.00014712329627406302,-3.0591166797462404e-06
5360,-7.725911002750587e-06,-7.725911002750588e-08,5.634522704352846e-07,7.566000455040492e-07,-7.1624587323153015e-06,5.634522704352846e-07
5361,5.4873600513537855e-06,5.487360051353786e-08,3.765319666886769e-08,-9.953080461497695e-08,5.525013248022653e-06,3.765319666886769e-08
5362,-6.18583297557621e-05,-6.185832975576211e-07,-4.98352563342532e-07,1.0481056805515205e-06,-6.235668231910463e-05,-4.98352563342532e-07
5363,-2.1833562597402234e-05,-2.1833562597402234e-07,-9.843183112184024e-07,-4.3847924628334635e-07,-2.2817880908620634e-05,-9.843183112184024e-07
5364,-3.956294716335149e-06,-3.9562947163351496e-08,2.4492933886228377e-07,3.438367067706625e-07,-3.7113653774728653e-06,2.4492933886228377e-07
5365,-0.00010649358062779152,-1.0649358062779154e-06,-4.401127306516697e-06,-1.7387877908219088e-06,-0.0001108947079343082,-4.401127306516697e-06
5366,7.416416304673999e-05,7.416416304673999e-07,2.9349493768242656e-06,1.0808453006557658e-06,7.709911242356425e-05,2.9349493768242656e-06
5367,-4.4336319961635966e-05,-4.433631996163597e-07,-1.806310416288583e-06,-6.979024172476836e-07,-4.614263037792454e-05,-1.806310416288583e-06
5368,4.0299929829265086e-05,4.029992982926509e-07,1.5595612545447126e-06,5.520630088130854e-07,4.1859491083809794e-05,1.5595612545447126e-06
5369,0.0001729117429657482,1.7291174296574821e-06,2.6898834222748076e-06,-1.632910151868898e-06,0.000175601626388023,2.6898834222748076e-06
5370,7.770840410068188e-05,7.770840410068189e-07,3.2852295484916572e-06,1.3425194459746099e-06,8.099363364917354e-05,3.2852295484916572e-06
5371,0.00017075868543904818,1.7075868543904821e-06,6.378373326276311e-06,2.109406190300106e-06,0.00017713705876532448,6.378373326276311e-06
5372,-6.285039321521429e-05,-6.28503932152143e-07,-2.4851002460432825e-06,-9.13840415662925e-07,-6.533549346125757e-05,-2.4851002460432825e-06
5373,0.00011226691079559512,1.1226691079559513e-06,1.9892217407844068e-06,-8.174510291054714e-07,0.00011425613253637952,1.9892217407844068e-06
5374,6.387220806227624e-05,6.387220806227624e-07,2.5161709244043724e-06,9.193657228474661e-07,6.638837898668061e-05,2.5161709244043724e-06
5375,-5.3474322633450734e-05,-5.347432263345073e-07,-8.287905715097746e-07,5.080674943264938e-07,-5.43031132049605e-05,-8.287905715097746e-07
5376,-5.95982114190719e-05,-5.959821141907191e-07,-8.803270435589104e-07,6.096282419178872e-07,-6.0478538462630806e-05,-8.803270435589104e-07
5377,4.8756564485461106e-05,4.87565644854611e-07,1.6777609364269305e-06,4.588468242904029e-07,5.043432542188803e-05,1.6777609364269305e-06
5378,7.715378624400046e-05,7.715378624400047e-07,3.0221797972196517e-06,1.0933351411196399e-06,8.01759660412201e-05,3.0221797972196517e-06
5379,-2.3431205755036483e-05,-2.3431205755036483e-07,-1.6769369452189193e-06,-1.0911568013430072e-06,-2.5108142700255398e-05,-1.6769369452189193e-06
5380,-1.2443297368920318e-05,-1.2443297368920318e-07,1.236654949111857e-07,4.3474792913419363e-07,-1.2319631874009132e-05,1.236654949111857e-07
5381,0.00025220834396296577,2.5220834396296577e-06,5.883046271799422e-06,-4.2216232727472194e-07,0.00025809139023476514,5.883046271799422e-06
5382,-8.109377004581767e-05,-8.109377004581767e-07,-3.1391982542812426e-06,-1.1118540031358006e-06,-8.42329683000989e-05,-3.1391982542812426e-06
5383,-0.00012382984826929785,-1.2382984826929785e-06,-2.007509989877968e-06,1.0882362168544785e-06,-0.0001258373582591758,-2.007509989877968e-06
5384,0.00025591877911054696,2.55918779110547e-06,5.89823287023594e-06,-4.997366075277343e-07,0.00026181701198078287,5.89823287023594e-06
5385,-9.115333029252602e-05,-9.115333029252603e-07,-2.146422046274919e-06,1.3241121103823197e-07,-9.329975233880093e-05,-2.146422046274919e-06
5386,-2.7968549345331374e-05,-2.7968549345331376e-07,-1.882075611426653e-06,-1.1828618777933684e-06,-2.9850624956758026e-05,-1.882075611426653e-06
5387,-1.488088922834714e-05,-1.488088922834714e-07,1.4059899526172025e-07,5.126212259703987e-07,-1.4740290233085418e-05,1.4059899526172025e-07
5388,0.0001637597174499891,1.637597174499891e-06,3.868263488254683e-06,-2.2572944799504415e-07,0.00016762798093824375,3.868263488254683e-06
5389,6.0756408740468676e-05,6.075640874046867e-07,2.3500382466098603e-06,8.311280280981435e-07,6.310644698707852e-05,2.3500382466098603e-06
5390,2.1457818874366605e-05,2.1457818874366607e-07,-8.186108750528744e-07,-1.3550563469120393e-06,2.063920799931373e-05,-8.186108750528744e-07
5391,0.00014439274226777437,1.4439274226777439e-06,3.244219443633997e-06,-3.6559911306036285e-07,0.00014763696171140835,3.244219443633997e-06
5392,-6.57275210459551e-05,-6.572752104595511e-07,-1.0318453014595117e-06,6.113427246893659e-07,-6.67593663474146e-05,-1.0318453014595117e-06
5393,-4.7538565179029355e-05,-4.7538565179029357e-07,-1.688525874399055e-06,-5.000617449233211e-07,-4.92270910534284e-05,-1.688525874399055e-06
5394,8.202734706331973e-05,8.202734706331974e-07,1.150579677480664e-06,-9.001039991023294e-07,8.317792674080039e-05,1.150579677480664e-06
5395,1.3630225839100374e-06,1.3630225839100374e-08,-2.3315351445772217e-06,-2.365610709174972e-06,-9.68512560667184e-07,-2.3315351445772217e-06
5396,-0.0001898505901679757,-1.898505901679757e-06,-4.625595442245059e-06,1.2066931195433397e-07,-0.00019447618561022073,-4.625595442245059e-06
5397,5.551343752444564e-05,5.551343752444564e-07,1.7029477213997797e-06,3.1511178328863863e-07,5.721638524584541e-05,1.7029477213997797e-06
5398,-3.844247783885873e-06,-3.844247783885873e-08,4.3970848521843965e-07,5.358146798155864e-07,-3.404539298667433e-06,4.3970848521843965e-07
5399,0.00011375332319601248,1.137533231960125e-06,4.8758335868208745e-06,2.032000506920562e-06,0.00011862915678283334,4.8758335868208745e-06
5400,5.077364865144317e-06,5.077364865144318e-08,-7.475849055688179e-07,-8.745190271974257e-07,4.329779959575499e-06,-7.475849055688179e-07
5401,-0.00013659189663243337,-1.3659189663243339e-06,-3.247200116099656e-06,1.6759729971117862e-07,-0.00013983909674853301,-3.247200116099656e-06
5402,7.737321010996962e-05,7.737321010996962e-07,1.2152028868268824e-06,-7.191273659223581e-07,7.858841299679648e-05,1.2152028868268824e-06
5403,-3.6886325004425276e-06,-3.688632500442528e-08,4.384747216521115e-07,5.306905341631747e-07,-3.2501577787904158e-06,4.384747216521115e-07
5404,-4.493829762846846e-06,-4.4938297628468464e-08,-4.4742965237230887e-07,-3.350839083011377e-07,-4.941259415219155e-06,-4.4742965237230887e-07
5405,8.910406465572742e-06,8.910406465572743e-08,-9.759987527064583e-07,-1.1987589143457767e-06,7.934407712866283e-06,-9.759987527064583e-07
5406,0.00010903210696090103,1.0903210696090104e-06,4.208021536211463e-06,1.4822188621889368e-06,0.00011324012849711248,4.208021536211463e-06
5407,3.8736014156080504e-06,3.8736014156080506e-08,1.1792445287620214e-06,1.08240449337182e-06,5.052845944370071e-06,1.1792445287620214e-06
5408,5.9635508076462244e-05,5.963550807646225e-07,2.220212556577259e-06,7.293248546657027e-07,6.18557206330395e-05,2.220212556577259e-06
5409,-8.7042120408485e-07,-8.704212040848501e-09,7.111670265413596e-07,7.329275566434808e-07,-1.592541775434904e-07,7.111670265413596e-07
5410,5.3831055286427393e-05,5.38310552864274e-07,1.4868451317665824e-06,1.4106874960589738e-07,5.531790041819397e-05,1.4868451317665824e-06
5411,-3.492526372805089e-05,-3.492526372805089e-07,4.109919019123588e-07,1.2841234951136309e-06,-3.4514271826138525e-05,4.109919019123588e-07
5412,-0.00014206500219313752,-1.4206500219313755e-06,-3.603379762151359e-06,-5.17547073229207e-08,-0.00014566838195528888,-3.603379762151359e-06
5413,2.2644888024373096e-05,2.26448880243731e-07,9.443631397092122e-07,3.7824093909988466e-07,2.3589251164082307e-05,9.443631397092122e-07
5414,4.451373876113425e-05,4.451373876113425e-07,2.0139094346666666e-06,9.010659656383103e-07,4.652764819580091e-05,2.0139094346666666e-06
5415,-0.00010433083389112813,-1.0433083389112815e-06,-3.0575534424602773e-06,-4.4928259518207354e-07,-0.0001073883873335884,-3.0575534424602773e-06
5416,-2.317070941620654e-05,-2.3170709416206543e-07,1.1387576705759195e-06,1.718025405981083e-06,-2.203195174563062e-05,1.1387576705759195e-06
5417,-2.9612450368819397e-05,-2.96124503688194e-07,1.7003290291667376e-06,2.4406402883872224e-06,-2.7912121339652657e-05,1.7003290291667376e-06
5418,-0.00012628323406935047,-1.262832340693505e-06,-9.76289533504488e-07,2.180791318229274e-06,-0.00012725952360285496,-9.76289533504488e-07
5419,-0.0002114466113336525,-2.114466113336525e-06,-5.03249503658127e-06,2.536702467600426e-07,-0.00021647910637023375,-5.03249503658127e-06
5420,0.00010145975069279995,1.0145975069279994e-06,3.7027545359631056e-06,1.1662607686431067e-06,0.00010516250522876303,3.7027545359631056e-06
5421,7.02719683086059e-05,7.02719683086059e-07,2.737812460828357e-06,9.810132531132095e-07,7.300978076943425e-05,2.737812460828357e-06
5422,4.2079084712414026e-05,4.2079084712414025e-07,1.7424787804581402e-06,6.905016626477895e-07,4.382156349287216e-05,1.7424787804581402e-06
5423,-0.00012954324894369455,-1.2954324894369455e-06,-3.3977440296274837e-06,-1.5916280603512002e-07,-0.00013294099297332201,-3.3977440296274837e-06
5424,5.80940835409462e-05,5.809408354094621e-07,-1.9134858113798835e-07,-1.6437006696616433e-06,5.7902734959808205e-05,-1.9134858113798835e-07
5425,0.00014724476938153227,1.4724476938153226e-06,6.093012183796683e-06,2.4118929492583763e-06,0.00015333778156532892,6.093012183796683e-06
5426,3.354352611449488e-06,3.354352611449488e-08,-2.2921962574422647e-07,-3.1307844103046365e-07,3.1251329857052613e-06,-2.2921962574422647e-07
5427,5.116919745830612e-05,5.116919745830613e-07,-1.8895823356370976e-07,-1.4681881700213626e-06,5.09802392247424e-05,-1.8895823356370976e-07
5428,-3.895666483163898e-06,-3.895666483163898e-08,3.9801412881422325e-08,1.3719307496051975e-07,-3.855865070282475e-06,3.9801412881422325e-08
5429,-9.293275728518116e-06,-9.293275728518115e-08,3.4164036507544277e-07,5.739722582883955e-07,-8.951635363442671e-06,3.4164036507544277e-07
5430,-9.6620943292872e-05,-9.6620943292872e-07,-2.3607655215665173e-06,5.475806075528293e-08,-9.89817088144385e-05,-2.3607655215665173e-06
5431,-0.0001684694304121667,-1.6846943041216672e-06,-5.229568605371108e-06,-1.0178328450669398e-06,-0.0001736989990175378,-5.229568605371108e-06
5432,5.772514452052315e-05,5.772514452052316e-07,7.047352613105933e-07,-7.383933517024856e-07,5.842987978183374e-05,7.047352613105933e-07
5433,-0.00012661626299300394,-1.2661626299300393e-06,-4.5236588877394446e-06,-1.3582523129143462e-06,-0.00013113992188074335,-4.5236588877394446e-06
5434,0.00014013679362812187,1.4013679362812187e-06,6.007209416243078e-06,2.503789575540031e-06,0.00014614400304436493,6.007209416243078e-06
5435,2.8509349404932726e-05,2.850934940493273e-07,1.380235723027872e-06,6.675019879045538e-07,2.9889585127960595e-05,1.380235723027872e-06
5436,-2.296746193151579e-05,-2.296746193151579e-07,-4.7322539560616826e-07,1.0096115268172654e-07,-2.3440687327121954e-05,-4.7322539560616826e-07
5437,0.00014881636567690558,1.488163656769056e-06,4.358844667234068e-06,6.384355253114286e-07,0.00015317521034413964,4.358844667234068e-06
5438,0.00011085729560944245,1.1085729560944247e-06,1.2085902641137138e-06,-1.5628421261223478e-06,0.00011206588587355616,1.2085902641137138e-06
5439,-0.00011244715555313044,-1.1244715555313044e-06,-3.4740767293923974e-06,-6.628978405641365e-07,-0.00011592123228252282,-3.4740767293923974e-06
5440,-6.92020541818578e-05,-6.920205418185781e-07,-1.1187959942853712e-06,6.11255360261074e-07,-7.032085017614317e-05,-1.1187959942853712e-06
5441,6.44167928864044e-05,6.441679288640439e-07,2.78986985195288e-06,1.1794500297927699e-06,6.720666273835727e-05,2.78986985195288e-06
5442,-7.069433011249432e-05,-7.069433011249433e-07,-2.6873849250641608e-06,-9.200266722518023e-07,-7.338171503755848e-05,-2.6873849250641608e-06
5443,0.00021681255171621087,2.168125517162109e-06,7.1075419349411154e-06,1.6872281420358426e-06,0.00022392009365115198,7.1075419349411154e-06
5444,5.541299816398052e-05,5.541299816398053e-07,-8.263122487485162e-07,-2.2116372028480293e-06,5.4586685915232e-05,-8.263122487485162e-07
5445,7.502670924768128e-05,7.502670924768129e-07,1.139682059113732e-06,-7.359856720783001e-07,7.6166391306795e-05,1.139682059113732e-06
5446,-0.00011791584858658301,-1.1791584858658302e-06,-2.2636982940986844e-06,6.841979205658911e-07,-0.00012017954688068169,-2.2636982940986844e-06
5447,-0.0001362741958227482,-1.3627419582274822e-06,-4.1496364434077085e-06,-7.42781547839003e-07,-0.0001404238322661559,-4.1496364434077085e-06
5448,4.170395805160322e-06,4.1703958051603226e-08,-4.4749315958990735e-08,-1.4900921108799876e-07,4.125646489201331e-06,-4.4749315958990735e-08
5449,-0.00016631636522435224,-1.6631636522435227e-06,-4.21110971047984e-06,-5.320057987103373e-08,-0.00017052747493483206,-4.21110971047984e-06
5450,-2.4546614081988694e-05,-2.45466140819887e-07,9.064088997542356e-07,1.5200742518039528e-06,-2.3640205182234458e-05,9.064088997542356e-07
5451,-0.00010888460969279555,-1.0888460969279557e-06,-3.012377135136246e-06,-2.902618928163566e-07,-0.00011189698682793179,-3.012377135136246e-06
5452,0.0001483564056698182,1.4835640566981819e-06,3.0765164562421376e-06,-6.323936855033171e-07,0.0001514329221260603,3.0765164562421376e-06
5453,0.00015826459028660876,1.5826459028660875e-06,3.4184338815418022e-06,-5.381808756234171e-07,0.00016168302416815053,3.4184338815418022e-06
5454,-3.698862850611874e-05,-3.698862850611874e-07,-1.4868552761492788e-06,-5.621395634963103e-07,-3.847548378226801e-05,-1.4868552761492788e-06
5455,5.560726734227267e-06,5.560726734227267e-08,3.2626967967801967e-07,1.8725151132233795e-07,5.886996413905286e-06,3.2626967967801967e-07
5456,-1.339776155300757e-05,-1.339776155300757e-07,-2.765414285016461e-07,5.840261032354309e-08,-1.3674302981509214e-05,-2.765414285016461e-07
5457,1.9259587397020385e-07,1.9259587397020392e-09,1.304773136850097e-06,1.2999582400008417e-06,1.4973690108203007e-06,1.304773136850097e-06
5458,-0.0001498153680515212,-1.498153680515212e-06,-4.3661729606386476e-06,-6.207887593506174e-07,-0.00015418154101215983,-4.3661729606386476e-06
5459,-0.00018231142894657333,-1.8231142894657335e-06,-5.4365016264750145e-06,-8.787159028106816e-07,-0.00018774793057304832,-5.4365016264750145e-06
5460,-8.178957335427894e-05,-8.178957335427895e-07,-1.6663647265776604e-06,3.7837460727931335e-07,-8.34559380808566e-05,-1.6663647265776604e-06
5461,-3.445773953707177e-05,-3.445773953707177e-07,-3.6235859808564307e-06,-2.7621424924296365e-06,-3.8081325517928195e-05,-3.6235859808564307e-06
5462,5.399486056507666e-05,5.399486056507667e-07,2.5977391398256266e-06,1.2478676256987098e-06,5.6592599704902284e-05,2.5977391398256266e-06
5463,-0.0001477060460577094,-1.4770604605770943e-06,-2.5765397890028927e-06,1.1161113624398427e-06,-0.0001502825858467123,-2.5765397890028927e-06
5464,-6.041289119655985e-05,-6.041289119655986e-07,4.622496408879178e-07,1.9725719208019142e-06,-5.995064155567193e-05,4.622496408879178e-07
5465,-0.00010614112783750499,-1.06141127837505e-06,-5.06643486812706e-07,2.1468847091249188e-06,-0.00010664777132431769,-5.06643486812706e-07
5466,-4.1131655672886315e-05,-4.1131655672886323e-07,6.262739791391648e-07,1.6545653709613226e-06,-4.050538169374715e-05,6.262739791391648e-07
5467,0.00011493463934426489,1.149346393442649e-06,1.9586835679199284e-06,-9.146824156866939e-07,0.0001168933229121848,1.9586835679199284e-06
5468,-9.497516643435637e-05,-9.497516643435639e-07,-3.406257630213259e-06,-1.031878469354349e-06,-9.838142406456963e-05,-3.406257630213259e-06
5469,4.009050227368838e-06,4.009050227368838e-08,-1.2899868363399097e-06,-1.3902130920241306e-06,2.719063391028928e-06,-1.2899868363399097e-06
5470,4.17010465887005e-05,4.17010465887005e-07,3.89858602542737e-08,-1.0035403044632388e-06,4.174003244895477e-05,3.89858602542737e-08
5471,7.154065262182156e-05,7.154065262182156e-07,8.862167749109038e-07,-9.022995406346349e-07,7.242686939673245e-05,8.862167749109038e-07
5472,-8.769361601937718e-05,-8.769361601937719e-07,-1.694909451614002e-06,4.974309488704275e-07,-8.938852547099117e-05,-1.694909451614002e-06
5473,-0.00012586281196951877,-1.2586281196951876e-06,-3.7227915117815674e-06,-5.762212125435982e-07,-0.00012958560348130032,-3.7227915117815674e-06
5474,5.0008807771940726e-05,5.000880777194074e-07,1.2666992160057583e-06,1.6479021707240272e-08,5.127550698794648e-05,1.2666992160057583e-06
5475,9.553830481044532e-05,9.553830481044535e-07,9.146456625514762e-07,-1.473811957709657e-06,9.64529504729968e-05,9.146456625514762e-07
5476,-9.441438646811048e-06,-9.441438646811049e-08,-2.628450670250784e-06,-2.3924147040805077e-06,-1.2069889317061831e-05,-2.628450670250784e-06
5477,-5.875916412972345e-06,-5.8759164129723456e-08,-1.1167095906652865e-06,-9.698116803409778e-07,-6.992626003637631e-06,-1.1167095906652865e-06
5478,-0.00012753590099771534,-1.2753590099771537e-06,-2.7406257483181124e-06,4.4777177662477185e-07,-0.00013027652674603345,-2.7406257483181124e-06
